No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
127,カイロス,でんこうせっか,ノーマル,物理,40,100,20,1,必ず先制できる。(優先度+1),2026/4/10,
127,カイロス,ダブルアタック,ノーマル,物理,35,90,12,2,2回連続で攻撃する。,2026/4/10,
127,カイロス,フェイント,ノーマル,物理,30,100,12,1,まもる、みきり等の効果を解除して攻撃する。,2026/4/10,TRUE
127,カイロス,しめつける,ノーマル,物理,15,85,20,1,相手をバインド状態にする。,2026/4/10,
127,カイロス,じたばた,ノーマル,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20ー200。,2026/4/10,
127,カイロス,ハサミギロチン,ノーマル,物理,,30,8,,相手をひんしにする。命中率30%固定。,2026/4/10,
127,カイロス,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
127,カイロス,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
127,カイロス,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
127,カイロス,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
127,カイロス,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
127,カイロス,メロメロ,ノーマル,変化,0,100,16,,相手をメロメロ状態にする。同性、性別不明の相手には失敗する。,2026/4/10,
127,カイロス,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,カイロス,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,カイロス,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
127,カイロス,きあいだめ,ノーマル,変化,0,-,20,,自分はきゅうしょアップ状態+2になる。,2026/4/10,
127,カイロス,つるぎのまい,ノーマル,変化,0,-,20,,自分の攻撃を2段階上げる。,2026/4/10,TRUE
127,カイロス,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
127,カイロス,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
127,カイロス,とびかかる,むし,物理,80,100,16,1,相手の攻撃を1段階下げる。,2026/4/10,
127,カイロス,シザークロス,むし,物理,80,100,16,1,通常の攻撃技。,2026/4/10,
127,カイロス,むしくい,むし,物理,60,100,20,1,相手がきのみを持っていればそきのみを代わりに食べ、自分がその効果を受ける。,2026/4/10,
127,カイロス,とびつく,むし,物理,50,100,20,1,相手の素早さを1段階下げる。,2026/4/10,
127,カイロス,つばめがえし,ひこう,物理,60,-,20,1,必ず命中する。,2026/4/10,
127,カイロス,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
127,カイロス,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
127,カイロス,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
127,カイロス,ステルスロック,いわ,変化,0,-,20,,相手の場をステルスロック状態にする。,2026/4/10,
127,カイロス,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
127,カイロス,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
127,カイロス,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
127,カイロス,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,
127,カイロス,ばかぢから,かくとう,物理,120,100,8,1,自分の攻撃と防御が1段階下がる。,2026/4/10,
127,カイロス,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
127,カイロス,ともえなげ,かくとう,物理,60,90,12,1,相手に控えがいる場合相手をランダムに交代させる。,2026/4/10,
127,カイロス,やまあらし,かくとう,物理,60,100,12,1,必ず急所に当たる。,2026/4/10,
127,カイロス,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
127,カイロス,ちきゅうなげ,かくとう,物理,,100,20,,相手のHPに50ダメージを与える。,2026/4/10,
127,カイロス,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/4/10,
127,カイロス,みきり,かくとう,変化,0,-,8,,使ったターン中相手の技から身を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,カイロス,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
127,カイロス,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
127,カイロス,ぶんまわす,あく,物理,60,100,20,1,通常の攻撃技。,2026/4/10,
127,カイロス,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
127,カイロス,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
127,カイロス,ハードプレス,はがね,物理,,100,12,,相手の残りHPが多いほど威力が高くなる。威力1ー100。,2026/4/10,
127,メガカイロス,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
127,メガカイロス,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
127,メガカイロス,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
127,メガカイロス,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
127,メガカイロス,でんこうせっか,ノーマル,物理,40,100,20,1,必ず先制できる。(優先度+1),2026/4/10,
127,メガカイロス,ダブルアタック,ノーマル,物理,35,90,12,2,2回連続で攻撃する。,2026/4/10,
127,メガカイロス,フェイント,ノーマル,物理,30,100,12,1,まもる、みきり等の効果を解除して攻撃する。,2026/4/10,TRUE
127,メガカイロス,しめつける,ノーマル,物理,15,85,20,1,相手をバインド状態にする。,2026/4/10,
127,メガカイロス,じたばた,ノーマル,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20ー200。,2026/4/10,
127,メガカイロス,ハサミギロチン,ノーマル,物理,,30,8,,相手をひんしにする。命中率30%固定。,2026/4/10,
127,メガカイロス,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
127,メガカイロス,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
127,メガカイロス,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
127,メガカイロス,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
127,メガカイロス,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
127,メガカイロス,メロメロ,ノーマル,変化,0,100,16,,相手をメロメロ状態にする。同性、性別不明の相手には失敗する。,2026/4/10,
127,メガカイロス,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,メガカイロス,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,メガカイロス,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
127,メガカイロス,きあいだめ,ノーマル,変化,0,-,20,,自分はきゅうしょアップ状態+2になる。,2026/4/10,
127,メガカイロス,つるぎのまい,ノーマル,変化,0,-,20,,自分の攻撃を2段階上げる。,2026/4/10,TRUE
127,メガカイロス,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
127,メガカイロス,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
127,メガカイロス,とびかかる,むし,物理,80,100,16,1,相手の攻撃を1段階下げる。,2026/4/10,
127,メガカイロス,シザークロス,むし,物理,80,100,16,1,通常の攻撃技。,2026/4/10,
127,メガカイロス,むしくい,むし,物理,60,100,20,1,相手がきのみを持っていればそきのみを代わりに食べ、自分がその効果を受ける。,2026/4/10,
127,メガカイロス,とびつく,むし,物理,50,100,20,1,相手の素早さを1段階下げる。,2026/4/10,
127,メガカイロス,つばめがえし,ひこう,物理,60,-,20,1,必ず命中する。,2026/4/10,
127,メガカイロス,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
127,メガカイロス,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
127,メガカイロス,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
127,メガカイロス,ステルスロック,いわ,変化,0,-,20,,相手の場をステルスロック状態にする。,2026/4/10,
127,メガカイロス,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,TRUE
127,メガカイロス,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
127,メガカイロス,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
127,メガカイロス,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
127,メガカイロス,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,
127,メガカイロス,ばかぢから,かくとう,物理,120,100,8,1,自分の攻撃と防御が1段階下がる。,2026/4/10,
127,メガカイロス,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
127,メガカイロス,ともえなげ,かくとう,物理,60,90,12,1,相手に控えがいる場合相手をランダムに交代させる。,2026/4/10,
127,メガカイロス,やまあらし,かくとう,物理,60,100,12,1,必ず急所に当たる。,2026/4/10,
127,メガカイロス,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
127,メガカイロス,ちきゅうなげ,かくとう,物理,,100,20,,相手のHPに50ダメージを与える。,2026/4/10,
127,メガカイロス,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/4/10,
127,メガカイロス,みきり,かくとう,変化,0,-,8,,使ったターン中相手の技から身を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
127,メガカイロス,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
127,メガカイロス,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
127,メガカイロス,ぶんまわす,あく,物理,60,100,20,1,通常の攻撃技。,2026/4/10,
127,メガカイロス,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
127,メガカイロス,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
127,メガカイロス,ハードプレス,はがね,物理,,100,12,,相手の残りHPが多いほど威力が高くなる。威力1ー100。,2026/4/10,
128,ケンタロス,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロス,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
128,ケンタロス,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロス,レイジングブル,ノーマル,物理,90,100,12,1,自分のフォルムによって技のタイプが変わる。相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
128,ケンタロス,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
128,ケンタロス,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
128,ケンタロス,がむしゃら,ノーマル,物理,,100,8,,相手の残りHPから自分の残りHPを引いた数値のダメージを与える。相手のHPが自分のHP以下なら失敗する。,2026/4/10,
128,ケンタロス,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロス,さわぐ,ノーマル,特殊,90,100,12,1,自分はさわぐ状態になる。,2026/4/10,
128,ケンタロス,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
128,ケンタロス,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロス,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
128,ケンタロス,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
128,ケンタロス,いばる,ノーマル,変化,0,85,16,,相手の攻撃を2段階上げこんらん状態にする。,2026/4/10,
128,ケンタロス,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロス,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
128,ケンタロス,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロス,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
128,ケンタロス,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
128,ケンタロス,ソーラービーム,くさ,特殊,120,100,12,1,使ったターンで溜め状態になり、次のターンで攻撃する。にほんばれ状態の場合は溜め状態にならず、すぐに攻撃できる。他の天気の場合は威力が1/2になる。,2026/4/10,
128,ケンタロス,だいもんじ,ほのお,特殊,110,85,8,1,10%の確率で相手をやけど状態にする。,2026/4/10,
128,ケンタロス,かえんほうしゃ,ほのお,特殊,90,100,16,1,10%の確率で相手をやけど状態にする。,2026/4/10,
128,ケンタロス,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
128,ケンタロス,なみのり,みず,特殊,90,100,16,1,水中状態の相手には威力が2倍になる。,2026/4/10,
128,ケンタロス,うずしお,みず,特殊,35,85,16,1,相手をバインド状態にする。水中状態の相手には、威力が2倍になる。,2026/4/10,
128,ケンタロス,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
128,ケンタロス,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/4/10,
128,ケンタロス,かみなり,でんき,特殊,110,70,12,1,30%の確率で相手をまひ状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/4/10,
128,ケンタロス,10まんボルト,でんき,特殊,90,100,16,1,10%の確率で相手をまひ状態にする。,2026/4/10,
128,ケンタロス,メガホーン,むし,物理,120,85,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロス,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
128,ケンタロス,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロス,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
128,ケンタロス,すなあらし,いわ,変化,0,-,8,,5ターンの間すなあらし状態にする。,2026/4/10,
128,ケンタロス,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロス,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロス,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
128,ケンタロス,じだんだ,じめん,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
128,ケンタロス,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロス,ふぶき,こおり,特殊,110,70,8,1,10%の確率で相手をこおり状態にする。ゆき状態の場合、相手に必ず命中する。,2026/4/10,
128,ケンタロス,れいとうビーム,こおり,特殊,90,100,12,1,10%の確率で相手をこおり状態にする。,2026/4/10,
128,ケンタロス,こごえるかぜ,こおり,特殊,55,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
128,ケンタロス,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,
128,ケンタロス,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
128,ケンタロス,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/4/10,
128,ケンタロス,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
128,ケンタロス,シャドーボール,ゴースト,特殊,80,100,16,1,20%の確率で相手の特防を1段階下げる。,2026/4/10,
128,ケンタロス,のろい,ゴースト,変化,0,-,12,,自分のHPを最大HPの1/2減らし、相手をのろい状態にする。ゴーストタイプ以外の場合、自分の素早さを1段階下げて、攻撃・防御を1段階上げる。,2026/4/10,
128,ケンタロス,げきりん,ドラゴン,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロス,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
128,ケンタロス,うっぷんばらし,あく,物理,75,100,8,1,使ったターンに自分の能力が下がっている場合威力が2倍になる,2026/4/10,
128,ケンタロス,ダメおし,あく,物理,60,100,12,1,使ったターン中、相手がすでにダメージを受けているなら威力が2倍になる。,2026/4/10,
128,ケンタロス,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
128,ケンタロス,しっぺがえし,あく,物理,50,100,12,1,相手より後に攻撃すると技の威力が2倍になる。,2026/4/10,
128,ケンタロス,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
128,ケンタロス,アイアンヘッド,はがね,物理,80,100,16,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロス,スマートホーン,はがね,物理,70,-,12,1,相手に必ず命中する。,2026/4/10,
128,ケンタロスP,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
128,ケンタロスP,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロスP,レイジングブル,ノーマル,物理,90,100,12,1,自分のフォルムによって技のタイプが変わる。相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
128,ケンタロスP,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
128,ケンタロスP,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
128,ケンタロスP,がむしゃら,ノーマル,物理,,100,8,,相手の残りHPから自分の残りHPを引いた数値のダメージを与える。相手のHPが自分のHP以下なら失敗する。,2026/4/10,
128,ケンタロスP,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,さわぐ,ノーマル,特殊,90,100,12,1,自分はさわぐ状態になる。,2026/4/10,
128,ケンタロスP,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
128,ケンタロスP,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
128,ケンタロスP,いばる,ノーマル,変化,0,85,16,,相手の攻撃を2段階上げこんらん状態にする。,2026/4/10,
128,ケンタロスP,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
128,ケンタロスP,まもる,ノーマル,変化,0,-,8,,使ったターン中、相手の技から見を守る。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
128,ケンタロスP,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
128,ケンタロスP,くさわけ,くさ,物理,50,100,20,1,自分の素早さを1段階上げる。,2026/4/10,
128,ケンタロスP,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
128,ケンタロスP,なみのり,みず,特殊,90,100,16,1,水中状態の相手には威力が2倍になる。,2026/4/10,
128,ケンタロスP,あまごい,みず,変化,0,-,8,,5ターンの間あめ状態にする。,2026/4/10,
128,ケンタロスP,ワイルドボルト,でんき,物理,90,100,16,1,与えたダメージの1/4を自分も受ける。,2026/4/10,
128,ケンタロスP,メガホーン,むし,物理,120,85,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ストーンエッジ,いわ,物理,100,80,8,1,きゅうしょアップ＋1で攻撃する。,2026/4/10,
128,ケンタロスP,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
128,ケンタロスP,すなあらし,いわ,変化,0,-,8,,5ターンの間すなあらし状態にする。,2026/4/10,
128,ケンタロスP,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロスP,10まんばりき,じめん,物理,95,95,12,1,通常の攻撃技。,2026/4/10,
128,ケンタロスP,ドリルライナー,じめん,物理,80,95,12,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
128,ケンタロスP,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
128,ケンタロスP,じだんだ,じめん,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
128,ケンタロスP,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
128,ケンタロスP,インファイト,かくとう,物理,120,100,8,1,自分の防御と特防が1段階下がる。,2026/4/10,
128,ケンタロスP,ボディプレス,かくとう,物理,80,100,12,1,この技は攻撃ではなく、防御の数値でダメージが決まる。,2026/4/10,
128,ケンタロスP,きしかいせい,かくとう,物理,,100,16,,自分の残りHPが少ないほど威力が上がる。威力20-200。,2026/4/10,
128,ケンタロスP,ビルドアップ,かくとう,変化,0,-,20,,自分の攻撃と防御を1段階ずつ上げる。,2026/4/10,
128,ケンタロスP,しねんのずつき,エスパー,物理,80,90,16,1,20%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
128,ケンタロスP,のろい,ゴースト,変化,0,-,12,,自分のHPを最大HPの1/2減らし、相手をのろい状態にする。ゴーストタイプ以外の場合、自分の素早さを1段階下げて、攻撃・防御を1段階上げる。,2026/4/10,
128,ケンタロスP,げきりん,ドラゴン,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロスP,じごくづき,あく,物理,80,100,16,1,相手をじごくづき状態にする。,2026/4/10,
128,ケンタロスP,うっぷんばらし,あく,物理,75,100,8,1,使ったターンに自分の能力が下がっている場合威力が2倍になる,2026/4/10,
128,ケンタロスP,ダメおし,あく,物理,60,100,12,1,使ったターン中、相手がすでにダメージを受けているなら威力が2倍になる。,2026/4/10,
128,ケンタロスP,どろぼう,あく,物理,60,100,20,1,自分が道具を持っていない場合相手の道具を奪う。,2026/4/10,
128,ケンタロスP,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
128,ケンタロスP,アイアンヘッド,はがね,物理,80,100,16,1,30%の確率で相手をひるませる。,2026/4/10,
128,ケンタロスP,スマートホーン,はがね,物理,70,-,12,1,相手に必ず命中する。,2026/4/10,
128,ケンタロスP,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
128,ケンタロスP,あばれる,ノーマル,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
128,ケンタロスP,レイジングブル,ノーマル,物理,90,100,12,1,自分のフォルムによって技のタイプが変わる。相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
128,ケンタロスP,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
128,ケンタロスP,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
128,ケンタロスP,がむしゃら,ノーマル,物理,,100,8,,相手の残りHPから自分の残りHPを引いた数値のダメージを与える。相手のHPが自分のHP以下なら失敗する。,2026/4/10,
128,ケンタロスP,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
128,ケンタロスP,さわぐ,ノーマル,特殊,90,100,12,1,自分はさわぐ状態になる。,2026/4/10,
